_id,date,action,comment,cat,recap
a706ec01-da5b-43ab-9490-52b6198b4784,2019-02-15T20:38:25.023848,bad,scratched drapes,sammy,sammy scratched drapes
6ef71aef-1075-4088-88f9-10f2fb85fbb2,2019-10-16T16:51:42.023856,good,cuddled with partner,sammy,sammy cuddled with partner
56f87a10-3b27-40da-a170-2b1a75f9e946,2019-08-25T17:41:05.023867,bad,scratched furniture,sammy,sammy scratched furniture
f1f163bc-b361-44cb-a2c7-99797bd2b6a8,2021-04-21T00:13:45.023876,bad,attacked me,biscuit,biscuit attacked me
2e05aaf9-4891-4a7e-aa31-ef1a287ae1dc,2018-01-05T12:17:05.023885,good,did something adorable,biscuit,biscuit did something adorable
578c91cb-4efb-4da5-9a27-7ddea69b0424,2019-02-25T15:30:59.023895,bad,attacked dog,idget,idget attacked dog
ef53c521-4d78-4ead-aa51-5cf698f3086d,2020-08-10T05:49:57.023905,bad,attacked me,biscuit,biscuit attacked me
5dee6432-d2b2-41b5-b845-b1ab7532ad98,2020-02-23T16:10:02.023916,good,cuddled with partner,ollie,ollie cuddled with partner
750198ec-23a2-4314-b911-c3bd8d95b368,2021-03-21T21:15:17.023926,bad,decided not to go for a walk,idget,idget decided not to go for a walk
27659a69-6851-48a0-a98f-ddc0770e33e4,2020-05-25T07:07:07.023934,bad,sat on keyboard,idget,idget sat on keyboard
54a898ab-7eaa-40a2-8ca9-1addebc6bf8c,2020-06-25T10:52:56.023943,bad,scratched furniture,sammy,sammy scratched furniture
2f94dae5-ec31-46b8-a9f3-7d98e8c24cb9,2020-01-04T19:23:26.023952,good,cuddled with dog,peanut butter,peanut butter cuddled with dog
4e2c1e76-bba4-4ecd-821f-c5d98b4b9ceb,2018-10-23T00:36:08.023961,bad,attacked dog,sammy,sammy attacked dog
43a274e7-d6b0-4399-89a2-b46f2ac6f8b0,2018-10-09T19:53:39.023969,good,cuddled with dog,zeep,zeep cuddled with dog
1fe6815e-9efe-4092-9f91-e198650a2e3f,2021-08-14T03:29:45.023978,bad,attacked partner,dr pepper,dr pepper attacked partner
c26f049c-7ee4-4d88-8b04-b8c21bf70d51,2020-07-03T19:51:07.023988,bad,scratched furniture,ollie,ollie scratched furniture
1d9189e4-b04e-42fc-8c9f-09e0d977461d,2017-04-17T04:12:02.023997,bad,scratched furniture,mio,mio scratched furniture
0b365bfd-8672-44e2-af5a-14497230cf26,2021-06-18T15:17:58.024006,good,did something adorable,ollie,ollie did something adorable
da854f4a-437e-4daf-b268-83722b1e6388,2017-01-20T09:28:17.024015,good,cuddled with me,idget,idget cuddled with me
a030acbc-940a-44f6-a3ee-1e3519ada846,2021-11-19T10:01:57.024024,bad,decided not to go for a walk,mio,mio decided not to go for a walk
f4323a23-4a12-4b88-9511-ace6588f51d2,2019-12-15T09:53:11.024034,good,did something adorable,ollie,ollie did something adorable
b37ef193-f0b1-4cab-9878-89689c350f47,2021-01-16T23:47:35.024043,bad,scratched furniture,ollie,ollie scratched furniture
e028d4bd-e115-4093-9b6e-a80746a96509,2020-05-14T03:18:09.024052,good,cuddled with dog,ollie,ollie cuddled with dog
7862f020-2609-4c90-a2ab-4b876ce395f7,2018-12-29T18:06:00.024061,good,did something adorable,zeep,zeep did something adorable
9033c5bf-94a8-4d43-9041-7ddedf888fa7,2019-12-13T10:34:26.024070,bad,scratched furniture,ollie,ollie scratched furniture
976abaf8-74e1-4ce6-8056-50c5ff09401a,2021-03-06T14:36:34.024079,bad,attacked dog,biscuit,biscuit attacked dog
8763747d-2a33-4bfc-a992-e3864a976e4e,2020-01-07T20:45:12.024087,good,did something adorable,zeep,zeep did something adorable
cb76bf5b-0448-431a-91ba-5031590ee78a,2020-01-22T09:11:13.024096,good,cuddled with dog,ollie,ollie cuddled with dog
2cfb5294-cc74-4c51-8900-10c34c679fb5,2019-12-06T19:39:49.024106,bad,scratched drapes,zeep,zeep scratched drapes
2e4948e1-25a0-410c-9367-0bca1547a6c7,2019-09-27T16:30:40.024115,bad,sat on keyboard,dr pepper,dr pepper sat on keyboard
21d29c31-250c-4e3f-b600-43ed011d54c0,2020-11-22T23:50:59.024124,good,plays fetch,ollie,ollie plays fetch
ec393bd1-12b3-40a8-8e84-e47f1be3fccf,2020-12-13T02:41:18.024133,bad,attacked dog,peanut butter,peanut butter attacked dog
e0b0a247-5876-4f92-b184-55dcabb4c609,2020-08-25T23:17:48.024141,good,plays fetch,dr pepper,dr pepper plays fetch
2fd529ae-385a-4a20-9c73-128818075007,2019-06-22T04:30:37.024150,good,cuddled with dog,biscuit,biscuit cuddled with dog
de033368-45b9-4c57-af3d-fbe117dc68c2,2017-12-22T07:50:56.024161,good,cuddled with partner,ollie,ollie cuddled with partner
0d6ac4ea-a4f2-424e-83e2-4ccc2d66a1aa,2020-10-18T16:22:47.024169,good,cuddled with me,idget,idget cuddled with me
6e58a113-7f5e-4e0f-b635-c5fb1633fb84,2019-07-20T11:05:14.024178,good,cuddled with me,mio,mio cuddled with me
5a4e1ba4-3c8f-4a3b-ab96-ed143280d60c,2021-09-27T10:34:28.024187,good,plays fetch,zeep,zeep plays fetch
25f3c1e6-daa0-486f-9954-32e238cdd316,2020-05-02T05:48:51.024197,bad,scratched drapes,dr pepper,dr pepper scratched drapes
e0560603-d4c4-44d4-9e1a-edec2218c734,2020-11-23T21:20:21.024207,good,cuddled with me,dr pepper,dr pepper cuddled with me
36189ad0-9496-4030-a783-cdaa9e9f72c4,2018-01-28T17:40:11.024215,good,cuddled with partner,zeep,zeep cuddled with partner
7343ae5c-1f41-43ce-9366-15306a5c9e99,2021-12-29T06:34:45.024224,good,did something adorable,biscuit,biscuit did something adorable
d158006d-4e08-40ec-915f-b8d089e3716e,2018-09-16T19:14:33.024234,bad,scratched drapes,idget,idget scratched drapes
edd7a2ef-eea0-4d3d-8114-87bb75ed7beb,2020-10-14T18:39:19.024243,good,cuddled with dog,dr pepper,dr pepper cuddled with dog
23f95a61-6bc3-4552-b76d-a5f07e313ef4,2020-10-08T00:40:03.024252,bad,attacked me,mio,mio attacked me
4d9ce5c3-15af-424e-957d-22be2b940c1a,2019-10-01T07:29:37.024261,good,cuddled with dog,idget,idget cuddled with dog
e041529a-ad8c-4573-bc98-03bee0881db3,2019-04-10T20:33:24.024269,bad,attacked me,sammy,sammy attacked me
57807f75-bee7-44e3-9acb-9267edf2c826,2017-07-06T08:12:48.024278,bad,scratched drapes,sammy,sammy scratched drapes
4a4e653f-3bce-44d5-8fb1-4ed0472b082e,2018-09-07T11:39:51.024287,bad,scratched furniture,peanut butter,peanut butter scratched furniture
4dd91416-f7f0-4de3-a361-202ec443fbc8,2018-07-15T00:01:20.024295,good,cuddled with partner,dr pepper,dr pepper cuddled with partner
5a23caeb-7e81-4362-82b6-7919d7ba4e89,2018-02-11T00:39:15.024304,bad,scratched drapes,ollie,ollie scratched drapes
472d7317-5772-413a-bb44-794d1f90e0ca,2021-05-28T05:45:43.024313,bad,scratched furniture,dr pepper,dr pepper scratched furniture
dee0628c-20f6-4c58-8dd8-7e68b2433510,2021-03-27T08:22:24.024322,bad,scratched drapes,mio,mio scratched drapes
9a4262ba-94a1-44bb-9c8b-8168827e882e,2018-05-18T17:56:45.024331,good,did something adorable,mio,mio did something adorable
a839371d-30a2-4dd7-9a54-5e550e9985fa,2019-10-19T19:28:26.024339,good,cuddled with me,ollie,ollie cuddled with me
16d87cc8-8047-44b9-a1a0-5be4a26d28c9,2020-02-04T06:21:26.024350,good,plays fetch,zeep,zeep plays fetch
da77745e-53af-45da-aeae-21338d325144,2017-08-10T05:33:22.024359,bad,attacked dog,zeep,zeep attacked dog
9ff7736b-e73e-4a9e-98ff-2955765461c7,2017-04-09T17:01:32.024368,good,cuddled with dog,peanut butter,peanut butter cuddled with dog
7d2706c5-3e2f-4143-b5f2-d5821f2e52f9,2019-05-29T10:09:37.024377,good,plays fetch,mio,mio plays fetch
a307a167-1517-4c12-8a88-24ec8b36421f,2021-08-06T19:43:47.024386,bad,sat on keyboard,peanut butter,peanut butter sat on keyboard
5b4873e4-c1e2-445d-91da-8434b55b1415,2019-06-12T03:43:13.024394,bad,scratched drapes,idget,idget scratched drapes
b9b6fedd-93a1-4469-afcf-8a46fa5635a9,2020-03-22T14:50:03.024405,bad,attacked me,peanut butter,peanut butter attacked me
7d3d21bf-3ece-43d9-8fb6-30cde7027827,2018-07-06T22:33:46.024414,good,cuddled with me,idget,idget cuddled with me
9f1b2d6a-93bf-4304-9ab6-786787a44d46,2021-10-28T09:01:08.024423,bad,sat on keyboard,mio,mio sat on keyboard
1a4a497a-8c69-4118-b8a5-13864d31aa60,2018-02-19T03:15:21.024432,bad,scratched drapes,ollie,ollie scratched drapes
17f8cbeb-4aef-459c-91d1-34e85957b051,2021-07-20T04:34:15.024440,bad,decided not to go for a walk,biscuit,biscuit decided not to go for a walk
7c31ced9-9faa-479f-b6b2-9bc1537c5c54,2019-06-21T15:30:50.024449,good,cuddled with dog,biscuit,biscuit cuddled with dog
046e33e9-7d8a-4434-8e2b-c7f010944518,2021-06-23T12:48:01.024458,bad,scratched furniture,ollie,ollie scratched furniture
faf11619-96dd-4d1f-8f80-14d65e037b54,2020-09-16T08:08:54.024469,good,did something adorable,ollie,ollie did something adorable
b9ac5e10-5f53-460d-9835-ac4a6fdfaec1,2021-12-30T12:53:15.024478,bad,attacked me,ollie,ollie attacked me
3b1e0b9b-6305-4deb-8663-5d70505dfa86,2017-02-28T03:40:01.024487,bad,decided not to go for a walk,peanut butter,peanut butter decided not to go for a walk
e7f655d2-1492-4dc7-964e-2bd6f51acd55,2017-01-06T21:55:06.024496,bad,decided not to go for a walk,peanut butter,peanut butter decided not to go for a walk
6df42b2f-cbbd-4ae4-a096-8daf1ceb8d3a,2018-05-13T05:26:47.024505,bad,sat on keyboard,sammy,sammy sat on keyboard
71b68110-89e8-4635-94d0-de6457ef1ea2,2021-07-05T23:03:45.024514,bad,attacked partner,peanut butter,peanut butter attacked partner
795f4f6b-fa34-4eef-9225-fb36ba5ead53,2018-10-01T08:57:04.024522,good,cuddled with partner,ollie,ollie cuddled with partner
6bd0279e-fbad-4a27-9ea0-e97f2f593d1a,2019-12-09T23:12:56.024531,bad,attacked dog,dr pepper,dr pepper attacked dog
f50ca48a-c806-4002-8c27-938504e56c71,2021-07-03T19:28:27.024540,bad,decided not to go for a walk,ollie,ollie decided not to go for a walk
e20ccb3a-6ae8-4b92-a2e5-d0fe403b60d6,2018-07-09T00:49:28.024548,bad,decided not to go for a walk,peanut butter,peanut butter decided not to go for a walk
97ddcaa2-fa7b-458e-9d6d-98f2b1fd9fa4,2017-09-01T05:50:40.024557,good,cuddled with dog,biscuit,biscuit cuddled with dog
c4fb0224-d64f-4d2c-8eb6-7be5ad5445d3,2017-02-03T02:25:00.024565,good,did something adorable,dr pepper,dr pepper did something adorable
b92f8629-d71e-45e0-8c7d-2a512550797c,2019-01-24T02:40:13.024574,good,plays fetch,dr pepper,dr pepper plays fetch
250b55d4-bc49-4381-9819-3d7210d318c8,2020-02-20T20:14:24.024585,bad,attacked partner,idget,idget attacked partner
3416a707-2f14-4f98-b540-fdfcfc871b64,2020-10-21T16:28:32.024593,bad,sat on keyboard,dr pepper,dr pepper sat on keyboard
b7b0f316-0884-4963-b03e-537dd668f577,2020-10-19T12:48:13.024602,good,cuddled with partner,dr pepper,dr pepper cuddled with partner
b6cfd994-fea6-46e6-bbfe-7a8bbec77760,2019-02-12T00:05:18.024611,good,plays fetch,ollie,ollie plays fetch
f08946a1-1a98-4879-867a-f378bd03290f,2017-03-12T19:26:09.024619,good,did something adorable,sammy,sammy did something adorable
f87d125c-8be4-41e6-9f7c-2e02a06f509a,2020-12-31T04:52:27.024628,bad,scratched furniture,mio,mio scratched furniture
9e2d4b44-d543-4d17-8d88-0964c126e826,2021-04-19T03:50:02.024638,bad,attacked partner,biscuit,biscuit attacked partner
74108061-df7f-484e-a1ba-2ddbc96f7f49,2018-06-22T08:31:06.024647,good,cuddled with me,mio,mio cuddled with me
a61db303-5796-4a20-b8ca-7ca4ed259ead,2020-06-23T13:08:02.024658,good,cuddled with dog,mio,mio cuddled with dog
56e26fc7-2df2-41f3-a9b7-fef0bd8db5b0,2020-04-11T09:54:33.024667,good,cuddled with partner,peanut butter,peanut butter cuddled with partner
d48f1ab4-36e8-4685-b0d1-7c4524a85bd3,2017-09-06T06:42:32.024675,good,cuddled with me,idget,idget cuddled with me
b90cc6b5-6884-4e51-891c-f6399a7a051d,2018-01-12T07:19:53.024684,bad,sat on keyboard,biscuit,biscuit sat on keyboard
c96d310f-4ec7-4071-a009-3a171dba9b5b,2021-04-07T07:19:37.024693,bad,sat on keyboard,idget,idget sat on keyboard
f655be36-9083-4a44-9400-27d971ea3d1c,2020-01-14T17:20:28.024701,good,plays fetch,ollie,ollie plays fetch
47e556f3-2d4e-4a88-8faa-9764be0a8d8e,2018-04-18T09:39:24.024712,bad,attacked partner,biscuit,biscuit attacked partner
af22e312-1136-4d22-91a1-0fee04f10fb6,2019-12-27T08:02:27.024735,bad,attacked dog,idget,idget attacked dog
46e61b84-5128-401e-9cfd-9dd93e432d8f,2019-02-17T07:29:05.024743,bad,attacked me,sammy,sammy attacked me
7da281ed-970a-498a-985d-a862b6d54547,2021-02-21T11:28:38.024751,bad,sat on keyboard,sammy,sammy sat on keyboard
a0d7fe54-e835-4786-ab3d-3689915a98c9,2020-10-01T16:10:22.024760,bad,attacked partner,sammy,sammy attacked partner
f343de5d-4ce1-438a-8ffe-5f1db64789aa,2018-11-04T02:07:20.024770,good,cuddled with partner,zeep,zeep cuddled with partner
3a97717e-689f-40a8-baa2-bc9c8bd24be9,2017-11-27T05:35:42.024779,good,did something adorable,ollie,ollie did something adorable
45f9d445-02da-4d84-a46c-f3cf903f392f,2020-07-05T14:29:53.024788,bad,scratched furniture,zeep,zeep scratched furniture
043e99a5-a7eb-41ba-b433-794d0169fb46,2021-05-11T15:30:08.024797,good,cuddled with me,ollie,ollie cuddled with me
026bde5d-e509-47c6-8347-1b32f0a19daa,2017-02-28T19:11:45.024805,good,plays fetch,biscuit,biscuit plays fetch
65a9a17f-92b6-441d-9875-6a3d0758df1c,2020-01-17T10:05:09.024814,good,did something adorable,ollie,ollie did something adorable
5f5e8524-0bd1-4108-b870-b519ed486869,2018-10-20T11:06:43.024825,bad,attacked partner,zeep,zeep attacked partner
7a4fa6bc-342a-4a5e-a54e-da38c56e6bc5,2020-12-04T13:18:24.024834,bad,sat on keyboard,zeep,zeep sat on keyboard
6b61f476-11cd-443d-bc14-9489bc59ad42,2021-08-29T05:17:53.024844,good,plays fetch,idget,idget plays fetch
1b80efb8-4c55-493a-98f0-4470cdbb4160,2019-09-05T02:16:28.024852,good,did something adorable,sammy,sammy did something adorable
43153a7c-04f9-403f-b891-b790d9e0402e,2019-05-18T09:59:52.024861,good,cuddled with partner,biscuit,biscuit cuddled with partner
ff584689-55f1-4ffa-83c8-c66f639e2e77,2017-08-13T03:19:07.024872,good,did something adorable,mio,mio did something adorable
f41672bc-a258-4449-a9a3-d12f264e4c98,2017-09-14T05:55:43.024881,bad,attacked dog,dr pepper,dr pepper attacked dog
08769fec-110c-4bc0-bb5f-9fad32a95c4b,2017-02-18T13:30:36.024889,good,cuddled with dog,mio,mio cuddled with dog
fe2c6a41-0a80-4466-9631-543587c1b8dd,2017-03-10T13:10:07.024898,good,cuddled with partner,mio,mio cuddled with partner
d0893aef-1740-45f4-9bfd-daf1297951a9,2020-01-03T06:00:58.024908,bad,scratched furniture,idget,idget scratched furniture
eb4e5abe-7021-46b8-9077-76523d6b2ef0,2017-09-09T18:29:02.024916,bad,scratched drapes,zeep,zeep scratched drapes
876ff1d1-e834-4707-b590-79b613a5c421,2019-10-02T19:02:35.024925,good,cuddled with me,idget,idget cuddled with me
37942de5-7d07-4260-a0b7-14a9549e818d,2018-10-05T19:24:22.024933,bad,scratched drapes,ollie,ollie scratched drapes
60a1df57-e863-411d-97c4-7e69fd31d290,2021-12-22T14:59:13.024943,bad,decided not to go for a walk,dr pepper,dr pepper decided not to go for a walk
6c26bc8d-49eb-4dea-8432-0fe7af0f039a,2017-07-13T06:30:48.024951,bad,attacked partner,ollie,ollie attacked partner
42ec58e8-e246-4f43-946d-aefffaa5b2c6,2019-01-08T12:31:07.024961,good,plays fetch,zeep,zeep plays fetch
39a8638b-55b9-4af2-9fe6-afb5e40fd5dc,2017-09-05T08:30:59.024970,bad,attacked me,dr pepper,dr pepper attacked me
cd63fa29-f733-41cd-a0bc-bbc310de2367,2019-06-27T00:52:50.024979,bad,attacked partner,mio,mio attacked partner
0eb1f6bc-d02b-44ff-b44b-6dc5e4a44f08,2019-06-16T08:55:41.024988,good,plays fetch,biscuit,biscuit plays fetch
3a5d8af8-447f-43fe-869e-3f89e41e653f,2018-06-17T19:19:36.024996,bad,attacked partner,dr pepper,dr pepper attacked partner
1fcc6ecb-e7ab-4685-8c43-63452a7a83d1,2017-08-09T05:01:37.025005,bad,scratched furniture,zeep,zeep scratched furniture
dfb32c41-662c-4a2a-a761-182d039b6d06,2019-05-31T02:26:25.025013,bad,attacked me,peanut butter,peanut butter attacked me
5ac3e256-6c3f-4f1e-ac53-9f4c027496b9,2019-02-18T13:27:39.025047,bad,scratched drapes,idget,idget scratched drapes
918c827a-4d99-473f-863f-da3c7a7f2888,2019-01-23T05:50:20.025056,bad,attacked me,zeep,zeep attacked me
2efd7949-3b59-4492-b042-5286520d5e69,2019-02-22T00:14:24.025088,bad,scratched furniture,biscuit,biscuit scratched furniture
ac8c5b04-e987-4153-a6e0-05b34485f327,2017-07-29T16:13:14.025097,bad,decided not to go for a walk,zeep,zeep decided not to go for a walk
58c7f4ef-3625-424d-8e24-fceaa98706a5,2021-05-27T13:09:29.025107,bad,decided not to go for a walk,dr pepper,dr pepper decided not to go for a walk
9b02fbe3-06a3-4cce-91c3-531dda2249c3,2019-09-17T17:12:52.025116,good,cuddled with me,peanut butter,peanut butter cuddled with me
27c28ef3-921b-4899-86d0-12f4df71d6fe,2021-03-22T02:44:25.025126,good,cuddled with me,dr pepper,dr pepper cuddled with me
7503c705-9250-4acd-9ed7-6f9590d72201,2019-07-15T06:16:43.025136,bad,scratched furniture,ollie,ollie scratched furniture
be575f24-cc34-4042-a313-44b23fbb2bf6,2021-03-24T01:45:04.025145,bad,sat on keyboard,mio,mio sat on keyboard
9d69e7d4-207e-4b9a-bb8c-87daa14b9222,2017-03-26T10:46:28.025154,bad,attacked partner,idget,idget attacked partner
6dcac787-7023-4ee6-86f6-805da3ea5da9,2018-08-09T20:33:07.025162,bad,attacked me,zeep,zeep attacked me
c5497986-6a65-48ec-8aba-c01a51d97af1,2018-10-07T07:06:55.025171,bad,sat on keyboard,sammy,sammy sat on keyboard
c1644f11-ac78-4540-80ee-1421354f0c51,2018-02-13T17:44:08.025179,bad,attacked me,idget,idget attacked me
3bf79287-ec67-4a11-831a-99184b54454b,2017-10-29T01:57:49.025187,good,plays fetch,mio,mio plays fetch
5460eabe-9106-439a-9566-13ee72e29614,2021-08-26T12:52:13.025196,bad,scratched furniture,idget,idget scratched furniture
b60ba114-76ec-45e8-b0db-d553c330bed2,2019-09-10T05:23:44.025206,bad,scratched furniture,ollie,ollie scratched furniture
d1d67cc3-0107-4863-851e-f5aac4d70533,2017-10-10T20:28:44.025215,bad,scratched drapes,ollie,ollie scratched drapes
ebfff708-efaa-4766-9f54-c3d5754cf760,2018-10-28T12:42:24.025223,good,cuddled with partner,peanut butter,peanut butter cuddled with partner
837f8302-b154-499d-9b41-750cbb93636a,2020-01-19T17:08:28.025232,bad,sat on keyboard,idget,idget sat on keyboard
e21ffeef-7a78-4bd7-a1fb-07416789757f,2017-12-14T01:09:43.025240,good,cuddled with me,zeep,zeep cuddled with me
d503b85b-6a1d-4965-bf87-338e0c25b634,2017-01-16T05:29:57.025250,bad,scratched furniture,idget,idget scratched furniture
9ad835a7-a253-475c-99fe-52ba7adb86fe,2021-07-19T14:31:02.025259,good,cuddled with me,sammy,sammy cuddled with me
38239783-5120-4136-8204-5c6d46ecdc13,2021-11-28T00:14:55.025268,bad,attacked partner,idget,idget attacked partner
bff19078-4217-4363-9c33-cf8d921dc731,2020-02-25T08:31:35.025277,good,cuddled with partner,sammy,sammy cuddled with partner
87b7b561-1b1c-4400-9e5a-b978e033d034,2021-06-12T10:40:02.025286,bad,attacked me,ollie,ollie attacked me
b3aa81ba-1b9e-4ae4-944b-feacdde63ffe,2019-07-19T13:24:27.025294,good,did something adorable,zeep,zeep did something adorable
c9ff543b-3146-42e1-89b6-b3cf5d8aee2e,2017-08-23T02:07:56.025303,bad,scratched drapes,mio,mio scratched drapes
d65cfc46-5e67-44d1-b844-19f39eff4156,2019-10-11T22:51:46.025311,good,cuddled with dog,mio,mio cuddled with dog
424c8043-27f2-423c-b485-9f0f814519d5,2018-08-28T00:25:23.025319,bad,sat on keyboard,peanut butter,peanut butter sat on keyboard
22d90576-2372-47ab-a24b-026b955e6758,2018-07-27T20:36:02.025328,bad,scratched drapes,mio,mio scratched drapes
38b150c0-5fa8-4e3c-bdaa-4de1742c3272,2017-11-23T19:01:02.025336,good,cuddled with me,zeep,zeep cuddled with me
8b12e735-cb82-407c-a8e3-8d6b1a3a3ead,2020-01-31T07:02:24.025345,bad,decided not to go for a walk,zeep,zeep decided not to go for a walk
2e99167c-eb0c-4cbd-abb8-f636ecaa418b,2017-03-08T17:35:24.025354,bad,attacked dog,idget,idget attacked dog
ddd0ee29-587f-44aa-b29c-f7a8f71e6592,2018-10-06T11:54:12.025364,good,plays fetch,peanut butter,peanut butter plays fetch
f23070af-779d-4767-a5ec-9158e57045b5,2020-07-26T16:20:53.025373,bad,scratched drapes,peanut butter,peanut butter scratched drapes
64fa9c4c-1fe8-4fe0-9bc2-2ff3f70001b8,2020-09-19T12:24:04.025382,good,cuddled with dog,zeep,zeep cuddled with dog
8d06e7b4-3b7a-4aa7-924f-96159c8ed777,2019-07-20T06:31:41.025393,bad,attacked dog,biscuit,biscuit attacked dog
dd9da362-6241-4fea-8e75-8f609978450e,2019-09-03T01:35:41.025401,bad,sat on keyboard,zeep,zeep sat on keyboard
8bec25a8-7d1c-4b70-afdb-41e5a3658ecd,2017-07-20T07:38:28.025410,bad,attacked dog,peanut butter,peanut butter attacked dog
a75e4ba0-33b4-4ac9-a4b1-fffa541ab4a0,2018-11-03T16:32:53.025419,good,did something adorable,ollie,ollie did something adorable
bf528ed4-a994-4039-bd01-f91c8230c71b,2021-08-13T20:20:26.025428,good,cuddled with me,dr pepper,dr pepper cuddled with me
67c99419-2531-404b-a7e5-3583e652d9b2,2017-12-06T04:43:56.025436,bad,sat on keyboard,mio,mio sat on keyboard
84a35847-3f7b-4e6a-9fdb-cb5f7fbd2091,2019-01-08T15:11:57.025447,good,plays fetch,zeep,zeep plays fetch
613e4536-a67e-4b43-a678-5fc68bda2c5f,2017-08-15T14:36:27.025455,bad,attacked dog,zeep,zeep attacked dog
8eda31f6-63bb-4e73-b27d-6f10be89eb45,2019-06-25T22:08:35.025464,bad,attacked dog,sammy,sammy attacked dog
3430b8cf-7c08-4e21-8a6d-fab4df553052,2019-04-22T21:33:19.025472,good,cuddled with dog,zeep,zeep cuddled with dog
64b3735b-cfe5-431d-a189-a029e81bfc38,2019-06-27T04:50:16.025482,good,cuddled with me,dr pepper,dr pepper cuddled with me
